Date,Series,Value
3/22/22,RT,877.3333
3/23/22,RT,794.3333
3/24/22,RT,686.6667
3/25/22,RT,597
3/26/22,RT,670.6667
3/27/22,RT,815
3/28/22,RT,888
3/29/22,RT,835.6667
3/30/22,RT,725.3333
3/31/22,RT,615.3333
4/1/22,RT,654.6667
4/2/22,RT,679.6667
4/3/22,RT,706.3333
4/4/22,RT,746
4/5/22,RT,804
4/6/22,RT,881
4/7/22,RT,852.3333
4/8/22,RT,824.3333
4/9/22,RT,728
4/10/22,RT,686.6667
4/11/22,RT,646
4/12/22,RT,717.6667
4/13/22,RT,685.6667
4/14/22,RT,700
4/15/22,RT,753
4/16/22,RT,774
4/17/22,RT,768
4/18/22,RT,746.3333
4/19/22,RT,854.3333
4/20/22,RT,873.6667
4/21/22,RT,709.6667
4/22/22,RT,684.3333
4/23/22,RT,711.3333
4/24/22,RT,731.3333
4/25/22,RT,632
4/26/22,RT,656.3333
4/27/22,RT,834.6667
4/28/22,RT,849.6667
4/29/22,RT,756.6667
4/30/22,RT,600.6667
5/1/22,RT,644.3333
5/2/22,RT,730.3333
5/3/22,RT,736
5/4/22,RT,811
5/5/22,RT,727.3333
5/6/22,RT,776.6667
5/7/22,RT,556.6667
5/8/22,RT,547.6667
5/9/22,RT,524
5/10/22,RT,683
5/11/22,RT,754.6667
5/12/22,RT,775
5/13/22,RT,788.6667
5/14/22,RT,656.6667
5/15/22,RT,640.3333
5/16/22,RT,491.6667
5/17/22,RT,542
5/18/22,RT,511.6667
5/19/22,RT,597.3333
5/20/22,RT,691
5/21/22,RT,679.3333
5/22/22,RT,742.3333
5/23/22,RT,673.6667
5/24/22,RT,693.3333
5/25/22,RT,584
5/26/22,RT,552.3333
5/27/22,RT,561
5/28/22,RT,587.6667
5/29/22,RT,553.6667
5/30/22,RT,515.3333
5/31/22,RT,491.3333
6/1/22,RT,548.3333
6/2/22,RT,602
6/3/22,RT,607.6667
6/4/22,RT,599.6667
6/5/22,RT,716.3333
