Date,Word,% Monitored Articles
1/7/21,Nazi/Nazis,0.0184
1/8/21,Nazi/Nazis,0.013
1/9/21,Nazi/Nazis,0.0257
1/10/21,Nazi/Nazis,0.034
1/11/21,Nazi/Nazis,0.0264
1/12/21,Nazi/Nazis,0.0163
1/13/21,Nazi/Nazis,0.019
1/14/21,Nazi/Nazis,0.0139
1/15/21,Nazi/Nazis,0.0198
1/16/21,Nazi/Nazis,0.0465
1/17/21,Nazi/Nazis,0.0223
1/18/21,Nazi/Nazis,0.0146
1/19/21,Nazi/Nazis,0.0245
1/20/21,Nazi/Nazis,0.0211
1/21/21,Nazi/Nazis,0.0101
1/22/21,Nazi/Nazis,0.0126
1/23/21,Nazi/Nazis,0.0127
1/24/21,Nazi/Nazis,0.0206
1/25/21,Nazi/Nazis,0.025
1/26/21,Nazi/Nazis,0.0273
1/27/21,Nazi/Nazis,0.0893
1/28/21,Nazi/Nazis,0.0335
1/29/21,Nazi/Nazis,0.0177
1/30/21,Nazi/Nazis,0.0196
1/31/21,Nazi/Nazis,0.0161
2/1/21,Nazi/Nazis,0.0169
2/2/21,Nazi/Nazis,0.0169
2/3/21,Nazi/Nazis,0.0152
2/4/21,Nazi/Nazis,0.0149
2/5/21,Nazi/Nazis,0.0269
2/6/21,Nazi/Nazis,0.0146
2/7/21,Nazi/Nazis,0.0369
2/8/21,Nazi/Nazis,0.024
2/9/21,Nazi/Nazis,0.0343
2/10/21,Nazi/Nazis,0.0314
2/11/21,Nazi/Nazis,0.0365
2/12/21,Nazi/Nazis,0.0255
2/13/21,Nazi/Nazis,0.0224
2/14/21,Nazi/Nazis,0.0152
2/15/21,Nazi/Nazis,0.0255
2/16/21,Nazi/Nazis,0.0208
2/17/21,Nazi/Nazis,0.0227
2/18/21,Nazi/Nazis,0.0278
2/19/21,Nazi/Nazis,0.0203
2/20/21,Nazi/Nazis,0.0162
2/21/21,Nazi/Nazis,0.0159
2/22/21,Nazi/Nazis,0.027
2/23/21,Nazi/Nazis,0.0158
2/24/21,Nazi/Nazis,0.0152
2/25/21,Nazi/Nazis,0.0168
2/26/21,Nazi/Nazis,0.0252
2/27/21,Nazi/Nazis,0.0158
2/28/21,Nazi/Nazis,0.0365
3/1/21,Nazi/Nazis,0.0128
3/2/21,Nazi/Nazis,0.0142
3/3/21,Nazi/Nazis,0.0198
3/4/21,Nazi/Nazis,0.0205
3/5/21,Nazi/Nazis,0.0165
3/6/21,Nazi/Nazis,0.0139
3/7/21,Nazi/Nazis,0.0265
3/8/21,Nazi/Nazis,0.016
3/9/21,Nazi/Nazis,0.016
3/10/21,Nazi/Nazis,0.0249
3/11/21,Nazi/Nazis,0.0174
3/12/21,Nazi/Nazis,0.0105
3/13/21,Nazi/Nazis,0.0169
3/14/21,Nazi/Nazis,0.0126
3/15/21,Nazi/Nazis,0.0158
3/16/21,Nazi/Nazis,0.0212
3/17/21,Nazi/Nazis,0.0439
3/18/21,Nazi/Nazis,0.0375
3/19/21,Nazi/Nazis,0.0514
3/20/21,Nazi/Nazis,0.0212
3/21/21,Nazi/Nazis,0.0322
3/22/21,Nazi/Nazis,0.0244
3/23/21,Nazi/Nazis,0.0181
3/24/21,Nazi/Nazis,0.0133
3/25/21,Nazi/Nazis,0.0136
3/26/21,Nazi/Nazis,0.0175
3/27/21,Nazi/Nazis,0.0194
3/28/21,Nazi/Nazis,0.0162
3/29/21,Nazi/Nazis,0.009
3/30/21,Nazi/Nazis,0.0173
3/31/21,Nazi/Nazis,0.0165
4/1/21,Nazi/Nazis,0.0137
4/2/21,Nazi/Nazis,0.017
4/3/21,Nazi/Nazis,0.0112
4/4/21,Nazi/Nazis,0.0208
4/5/21,Nazi/Nazis,0.0289
4/6/21,Nazi/Nazis,0.0141
4/7/21,Nazi/Nazis,0.0224
4/8/21,Nazi/Nazis,0.0248
4/9/21,Nazi/Nazis,0.0269
4/10/21,Nazi/Nazis,0.0275
4/11/21,Nazi/Nazis,0.0645
4/12/21,Nazi/Nazis,0.0434
4/13/21,Nazi/Nazis,0.0292
4/14/21,Nazi/Nazis,0.0272
4/15/21,Nazi/Nazis,0.0149
4/16/21,Nazi/Nazis,0.0171
4/17/21,Nazi/Nazis,0.0256
4/18/21,Nazi/Nazis,0.0687
4/19/21,Nazi/Nazis,0.0214
4/20/21,Nazi/Nazis,0.021
4/21/21,Nazi/Nazis,0.0238
4/22/21,Nazi/Nazis,0.0209
4/23/21,Nazi/Nazis,0.0219
4/24/21,Nazi/Nazis,0.0183
4/25/21,Nazi/Nazis,0.0294
4/26/21,Nazi/Nazis,0.0179
4/27/21,Nazi/Nazis,0.0211
4/28/21,Nazi/Nazis,0.0553
4/29/21,Nazi/Nazis,0.0989
4/30/21,Nazi/Nazis,0.0648
5/1/21,Nazi/Nazis,0.0819
5/2/21,Nazi/Nazis,0.06
5/3/21,Nazi/Nazis,0.0272
5/4/21,Nazi/Nazis,0.0254
5/5/21,Nazi/Nazis,0.0443
5/6/21,Nazi/Nazis,0.0398
5/7/21,Nazi/Nazis,0.0649
5/8/21,Nazi/Nazis,0.2075
5/9/21,Nazi/Nazis,0.3463
5/10/21,Nazi/Nazis,0.0635
5/11/21,Nazi/Nazis,0.0304
5/12/21,Nazi/Nazis,0.02
5/13/21,Nazi/Nazis,0.0246
5/14/21,Nazi/Nazis,0.0348
5/15/21,Nazi/Nazis,0.038
5/16/21,Nazi/Nazis,0.0263
5/17/21,Nazi/Nazis,0.0169
5/18/21,Nazi/Nazis,0.0227
5/19/21,Nazi/Nazis,0.0206
5/20/21,Nazi/Nazis,0.0308
5/21/21,Nazi/Nazis,0.0312
5/22/21,Nazi/Nazis,0.0191
5/23/21,Nazi/Nazis,0.0162
5/24/21,Nazi/Nazis,0.0246
5/25/21,Nazi/Nazis,0.0247
5/26/21,Nazi/Nazis,0.0194
5/27/21,Nazi/Nazis,0.0254
5/28/21,Nazi/Nazis,0.0273
5/29/21,Nazi/Nazis,0.0305
5/30/21,Nazi/Nazis,0.0226
5/31/21,Nazi/Nazis,0.0324
6/1/21,Nazi/Nazis,0.0433
6/2/21,Nazi/Nazis,0.0354
6/3/21,Nazi/Nazis,0.0299
6/4/21,Nazi/Nazis,0.0265
6/5/21,Nazi/Nazis,0.0207
6/6/21,Nazi/Nazis,0.0608
6/7/21,Nazi/Nazis,0.0702
6/8/21,Nazi/Nazis,0.0379
6/9/21,Nazi/Nazis,0.0728
6/10/21,Nazi/Nazis,0.0896
6/11/21,Nazi/Nazis,0.0429
6/12/21,Nazi/Nazis,0.0655
6/13/21,Nazi/Nazis,0.0476
6/14/21,Nazi/Nazis,0.0229
6/15/21,Nazi/Nazis,0.026
6/16/21,Nazi/Nazis,0.0439
6/17/21,Nazi/Nazis,0.0327
6/18/21,Nazi/Nazis,0.0177
6/19/21,Nazi/Nazis,0.0451
6/20/21,Nazi/Nazis,0.0421
6/21/21,Nazi/Nazis,0.0425
6/22/21,Nazi/Nazis,0.1741
6/23/21,Nazi/Nazis,0.0401
6/24/21,Nazi/Nazis,0.0352
6/25/21,Nazi/Nazis,0.0306
6/26/21,Nazi/Nazis,0.0248
6/27/21,Nazi/Nazis,0.0273
6/28/21,Nazi/Nazis,0.0198
6/29/21,Nazi/Nazis,0.0274
6/30/21,Nazi/Nazis,0.0279
7/1/21,Nazi/Nazis,0.0411
7/2/21,Nazi/Nazis,0.0391
7/3/21,Nazi/Nazis,0.032
7/4/21,Nazi/Nazis,0.0311
7/5/21,Nazi/Nazis,0.0398
7/6/21,Nazi/Nazis,0.0307
7/7/21,Nazi/Nazis,0.0203
7/8/21,Nazi/Nazis,0.0146
7/9/21,Nazi/Nazis,0.0175
7/10/21,Nazi/Nazis,0.0177
7/11/21,Nazi/Nazis,0.0396
7/12/21,Nazi/Nazis,0.0397
7/13/21,Nazi/Nazis,0.0356
7/14/21,Nazi/Nazis,0.0248
7/15/21,Nazi/Nazis,0.0167
7/16/21,Nazi/Nazis,0.0257
7/17/21,Nazi/Nazis,0.0405
7/18/21,Nazi/Nazis,0.0211
7/19/21,Nazi/Nazis,0.0175
7/20/21,Nazi/Nazis,0.0217
7/21/21,Nazi/Nazis,0.0219
7/22/21,Nazi/Nazis,0.0346
7/23/21,Nazi/Nazis,0.0335
7/24/21,Nazi/Nazis,0.0297
7/25/21,Nazi/Nazis,0.0407
7/26/21,Nazi/Nazis,0.0165
7/27/21,Nazi/Nazis,0.0228
7/28/21,Nazi/Nazis,0.0228
7/29/21,Nazi/Nazis,0.02
7/30/21,Nazi/Nazis,0.019
7/31/21,Nazi/Nazis,0.0529
8/1/21,Nazi/Nazis,0.0288
8/2/21,Nazi/Nazis,0.0157
8/3/21,Nazi/Nazis,0.0189
8/4/21,Nazi/Nazis,0.0193
8/5/21,Nazi/Nazis,0.0288
8/6/21,Nazi/Nazis,0.0196
8/7/21,Nazi/Nazis,0.0393
8/8/21,Nazi/Nazis,0.0278
8/9/21,Nazi/Nazis,0.0264
8/10/21,Nazi/Nazis,0.0173
8/11/21,Nazi/Nazis,0.0195
8/12/21,Nazi/Nazis,0.0615
8/13/21,Nazi/Nazis,0.0419
8/14/21,Nazi/Nazis,0.0347
8/15/21,Nazi/Nazis,0.0241
8/16/21,Nazi/Nazis,0.0279
8/17/21,Nazi/Nazis,0.0276
8/18/21,Nazi/Nazis,0.0238
8/19/21,Nazi/Nazis,0.0409
8/20/21,Nazi/Nazis,0.0375
8/21/21,Nazi/Nazis,0.0594
8/22/21,Nazi/Nazis,0.1098
8/23/21,Nazi/Nazis,0.0887
8/24/21,Nazi/Nazis,0.0557
8/25/21,Nazi/Nazis,0.0399
8/26/21,Nazi/Nazis,0.0255
8/27/21,Nazi/Nazis,0.0379
8/28/21,Nazi/Nazis,0.0228
8/29/21,Nazi/Nazis,0.0342
8/30/21,Nazi/Nazis,0.022
8/31/21,Nazi/Nazis,0.0166
9/1/21,Nazi/Nazis,0.0308
9/2/21,Nazi/Nazis,0.0224
9/3/21,Nazi/Nazis,0.0108
9/4/21,Nazi/Nazis,0.0128
9/5/21,Nazi/Nazis,0.0117
9/6/21,Nazi/Nazis,0.0169
9/7/21,Nazi/Nazis,0.0148
9/8/21,Nazi/Nazis,0.0262
9/9/21,Nazi/Nazis,0.0134
9/10/21,Nazi/Nazis,0.0151
9/11/21,Nazi/Nazis,0.0135
9/12/21,Nazi/Nazis,0.0485
9/13/21,Nazi/Nazis,0.0261
9/14/21,Nazi/Nazis,0.0193
9/15/21,Nazi/Nazis,0.02
9/16/21,Nazi/Nazis,0.0156
9/17/21,Nazi/Nazis,0.0253
9/18/21,Nazi/Nazis,0.0161
9/19/21,Nazi/Nazis,0.0169
9/20/21,Nazi/Nazis,0.0134
9/21/21,Nazi/Nazis,0.0158
9/22/21,Nazi/Nazis,0.0275
9/23/21,Nazi/Nazis,0.0402
9/24/21,Nazi/Nazis,0.0176
9/25/21,Nazi/Nazis,0.0173
9/26/21,Nazi/Nazis,0.0302
9/27/21,Nazi/Nazis,0.0344
9/28/21,Nazi/Nazis,0.0235
9/29/21,Nazi/Nazis,0.0859
9/30/21,Nazi/Nazis,0.0667
10/1/21,Nazi/Nazis,0.0307
10/2/21,Nazi/Nazis,0.0189
10/3/21,Nazi/Nazis,0.0253
10/4/21,Nazi/Nazis,0.0233
10/5/21,Nazi/Nazis,0.031
10/6/21,Nazi/Nazis,0.0919
10/7/21,Nazi/Nazis,0.0476
10/8/21,Nazi/Nazis,0.0215
10/9/21,Nazi/Nazis,0.0178
10/10/21,Nazi/Nazis,0.0165
10/11/21,Nazi/Nazis,0.0312
10/12/21,Nazi/Nazis,0.0157
10/13/21,Nazi/Nazis,0.0401
10/14/21,Nazi/Nazis,0.0276
10/15/21,Nazi/Nazis,0.0325
10/16/21,Nazi/Nazis,0.0399
10/17/21,Nazi/Nazis,0.0234
10/18/21,Nazi/Nazis,0.018
10/19/21,Nazi/Nazis,0.0161
10/20/21,Nazi/Nazis,0.0189
10/21/21,Nazi/Nazis,0.0214
10/22/21,Nazi/Nazis,0.0207
10/23/21,Nazi/Nazis,0.0204
10/24/21,Nazi/Nazis,0.0269
10/25/21,Nazi/Nazis,0.0208
10/26/21,Nazi/Nazis,0.025
10/27/21,Nazi/Nazis,0.0361
10/28/21,Nazi/Nazis,0.0437
10/29/21,Nazi/Nazis,0.0265
10/30/21,Nazi/Nazis,0.0205
10/31/21,Nazi/Nazis,0.0145
11/1/21,Nazi/Nazis,0.014
11/2/21,Nazi/Nazis,0.0159
11/3/21,Nazi/Nazis,0.0244
11/4/21,Nazi/Nazis,0.0173
11/5/21,Nazi/Nazis,0.0163
11/6/21,Nazi/Nazis,0.0566
11/7/21,Nazi/Nazis,0.0301
11/8/21,Nazi/Nazis,0.0378
11/9/21,Nazi/Nazis,0.0221
11/10/21,Nazi/Nazis,0.0148
11/11/21,Nazi/Nazis,0.0239
11/12/21,Nazi/Nazis,0.023
11/13/21,Nazi/Nazis,0.0393
11/14/21,Nazi/Nazis,0.0392
11/15/21,Nazi/Nazis,0.0187
11/16/21,Nazi/Nazis,0.0224
11/17/21,Nazi/Nazis,0.0184
11/18/21,Nazi/Nazis,0.0228
11/19/21,Nazi/Nazis,0.02
11/20/21,Nazi/Nazis,0.0262
11/21/21,Nazi/Nazis,0.0335
11/22/21,Nazi/Nazis,0.0226
11/23/21,Nazi/Nazis,0.0245
11/24/21,Nazi/Nazis,0.0185
11/25/21,Nazi/Nazis,0.0245
11/26/21,Nazi/Nazis,0.0186
11/27/21,Nazi/Nazis,0.0221
11/28/21,Nazi/Nazis,0.0215
11/29/21,Nazi/Nazis,0.0249
11/30/21,Nazi/Nazis,0.0175
12/1/21,Nazi/Nazis,0.0214
12/2/21,Nazi/Nazis,0.025
12/3/21,Nazi/Nazis,0.0211
12/4/21,Nazi/Nazis,0.0244
12/5/21,Nazi/Nazis,0.0484
12/6/21,Nazi/Nazis,0.0268
12/7/21,Nazi/Nazis,0.0201
12/8/21,Nazi/Nazis,0.0413
12/9/21,Nazi/Nazis,0.0283
12/10/21,Nazi/Nazis,0.0423
12/11/21,Nazi/Nazis,0.0309
12/12/21,Nazi/Nazis,0.0172
12/13/21,Nazi/Nazis,0.0699
12/14/21,Nazi/Nazis,0.0314
12/15/21,Nazi/Nazis,0.0246
12/16/21,Nazi/Nazis,0.0229
12/17/21,Nazi/Nazis,0.0487
12/18/21,Nazi/Nazis,0.0413
12/19/21,Nazi/Nazis,0.0362
12/20/21,Nazi/Nazis,0.0203
12/21/21,Nazi/Nazis,0.0219
12/22/21,Nazi/Nazis,0.0225
12/23/21,Nazi/Nazis,0.0346
12/24/21,Nazi/Nazis,0.0296
12/25/21,Nazi/Nazis,0.0347
12/26/21,Nazi/Nazis,0.0326
12/27/21,Nazi/Nazis,0.0282
12/28/21,Nazi/Nazis,0.0458
12/29/21,Nazi/Nazis,0.0326
12/30/21,Nazi/Nazis,0.0292
12/31/21,Nazi/Nazis,0.0298
1/1/22,Nazi/Nazis,0.0803
1/2/22,Nazi/Nazis,0.1366
1/3/22,Nazi/Nazis,0.0392
1/4/22,Nazi/Nazis,0.0243
1/5/22,Nazi/Nazis,0.0253
1/6/22,Nazi/Nazis,0.0175
1/7/22,Nazi/Nazis,0.0163
1/8/22,Nazi/Nazis,0.0216
1/9/22,Nazi/Nazis,0.0261
1/10/22,Nazi/Nazis,0.0278
1/11/22,Nazi/Nazis,0.033
1/12/22,Nazi/Nazis,0.018
1/13/22,Nazi/Nazis,0.0314
1/14/22,Nazi/Nazis,0.0254
1/15/22,Nazi/Nazis,0.029
1/16/22,Nazi/Nazis,0.0546
1/17/22,Nazi/Nazis,0.0382
1/18/22,Nazi/Nazis,0.0365
1/19/22,Nazi/Nazis,0.0494
1/20/22,Nazi/Nazis,0.0381
1/21/22,Nazi/Nazis,0.0566
1/22/22,Nazi/Nazis,0.0524
1/23/22,Nazi/Nazis,0.0895
1/24/22,Nazi/Nazis,0.0579
1/25/22,Nazi/Nazis,0.0671
1/26/22,Nazi/Nazis,0.0674
1/27/22,Nazi/Nazis,0.1443
1/28/22,Nazi/Nazis,0.0862
1/29/22,Nazi/Nazis,0.0831
1/30/22,Nazi/Nazis,0.0891
1/31/22,Nazi/Nazis,0.1021
2/1/22,Nazi/Nazis,0.1903
2/2/22,Nazi/Nazis,0.0685
2/3/22,Nazi/Nazis,0.0437
2/4/22,Nazi/Nazis,0.0405
2/5/22,Nazi/Nazis,0.1154
2/6/22,Nazi/Nazis,0.1033
2/7/22,Nazi/Nazis,0.0464
2/8/22,Nazi/Nazis,0.0592
2/9/22,Nazi/Nazis,0.0555
2/10/22,Nazi/Nazis,0.0539
2/11/22,Nazi/Nazis,0.0526
2/12/22,Nazi/Nazis,0.0499
2/13/22,Nazi/Nazis,0.1688
2/14/22,Nazi/Nazis,0.1092
2/15/22,Nazi/Nazis,0.0737
2/16/22,Nazi/Nazis,0.0686
2/17/22,Nazi/Nazis,0.0748
2/18/22,Nazi/Nazis,0.1013
2/19/22,Nazi/Nazis,0.0952
2/20/22,Nazi/Nazis,0.0887
2/21/22,Nazi/Nazis,0.1118
2/22/22,Nazi/Nazis,0.134
2/23/22,Nazi/Nazis,0.1243
2/24/22,Nazi/Nazis,0.9055
2/25/22,Nazi/Nazis,1.4393
2/26/22,Nazi/Nazis,1.2597
2/27/22,Nazi/Nazis,0.8471
2/28/22,Nazi/Nazis,0.6689
3/1/22,Nazi/Nazis,0.7853
3/2/22,Nazi/Nazis,1.2116
3/3/22,Nazi/Nazis,1.1512
3/4/22,Nazi/Nazis,1.0135
3/5/22,Nazi/Nazis,0.7985
3/6/22,Nazi/Nazis,0.8502
3/7/22,Nazi/Nazis,0.8634
3/8/22,Nazi/Nazis,0.6606
3/9/22,Nazi/Nazis,0.5088
3/10/22,Nazi/Nazis,0.5368
3/11/22,Nazi/Nazis,0.4483
3/12/22,Nazi/Nazis,0.5408
3/13/22,Nazi/Nazis,0.551
3/14/22,Nazi/Nazis,0.4811
3/15/22,Nazi/Nazis,0.4186
3/16/22,Nazi/Nazis,0.4983
3/17/22,Nazi/Nazis,0.5342
3/18/22,Nazi/Nazis,0.5958
3/19/22,Nazi/Nazis,1.0626
3/20/22,Nazi/Nazis,1.001
3/21/22,Nazi/Nazis,0.9608
3/22/22,Nazi/Nazis,0.6976
3/23/22,Nazi/Nazis,0.5562
3/24/22,Nazi/Nazis,0.4942
3/25/22,Nazi/Nazis,0.5508
3/26/22,Nazi/Nazis,0.9319
3/27/22,Nazi/Nazis,0.6375
3/28/22,Nazi/Nazis,0.4006
3/29/22,Nazi/Nazis,0.4794
3/30/22,Nazi/Nazis,0.3955
3/31/22,Nazi/Nazis,0.3458
4/1/22,Nazi/Nazis,0.3767
4/2/22,Nazi/Nazis,0.4487
4/3/22,Nazi/Nazis,0.4846
4/4/22,Nazi/Nazis,0.4538
4/5/22,Nazi/Nazis,0.5946
4/6/22,Nazi/Nazis,0.6172
4/7/22,Nazi/Nazis,0.6066
4/8/22,Nazi/Nazis,0.4493
4/9/22,Nazi/Nazis,0.4893
4/10/22,Nazi/Nazis,0.5434
4/11/22,Nazi/Nazis,0.4201
4/12/22,Nazi/Nazis,0.4583
4/13/22,Nazi/Nazis,0.4621
4/14/22,Nazi/Nazis,0.4348
4/15/22,Nazi/Nazis,0.3374
4/16/22,Nazi/Nazis,0.4021
4/17/22,Nazi/Nazis,0.4478
4/18/22,Nazi/Nazis,0.4419
4/19/22,Nazi/Nazis,0.4405
4/20/22,Nazi/Nazis,0.3853
4/21/22,Nazi/Nazis,0.4727
4/22/22,Nazi/Nazis,0.4101
4/23/22,Nazi/Nazis,0.4344
4/24/22,Nazi/Nazis,0.4244
4/25/22,Nazi/Nazis,0.4429
4/26/22,Nazi/Nazis,0.3704
4/27/22,Nazi/Nazis,0.3469
4/28/22,Nazi/Nazis,0.6095
4/29/22,Nazi/Nazis,0.4737
4/30/22,Nazi/Nazis,0.4525
5/1/22,Nazi/Nazis,0.4814
5/2/22,Nazi/Nazis,1.0177
5/3/22,Nazi/Nazis,1.0155
5/4/22,Nazi/Nazis,0.6839
5/5/22,Nazi/Nazis,0.8266
5/6/22,Nazi/Nazis,0.9545
5/7/22,Nazi/Nazis,1.3097
5/8/22,Nazi/Nazis,2.613
5/9/22,Nazi/Nazis,2.7535
5/10/22,Nazi/Nazis,0.9962
5/11/22,Nazi/Nazis,0.3843
5/12/22,Nazi/Nazis,0.3115
5/13/22,Nazi/Nazis,0.3517
5/14/22,Nazi/Nazis,0.3062
5/15/22,Nazi/Nazis,0.3854
5/16/22,Nazi/Nazis,0.2393
5/17/22,Nazi/Nazis,0.3487
5/18/22,Nazi/Nazis,0.4034
5/19/22,Nazi/Nazis,0.3699
5/20/22,Nazi/Nazis,0.4104
5/21/22,Nazi/Nazis,0.6905
5/22/22,Nazi/Nazis,0.4648
5/23/22,Nazi/Nazis,0.3051
5/24/22,Nazi/Nazis,0.2798
5/25/22,Nazi/Nazis,0.1958
5/26/22,Nazi/Nazis,0.3142
5/27/22,Nazi/Nazis,0.2834
5/28/22,Nazi/Nazis,0.2901
5/29/22,Nazi/Nazis,0.2271
5/30/22,Nazi/Nazis,0.2732
5/31/22,Nazi/Nazis,0.1645
6/1/22,Nazi/Nazis,0.1551
6/2/22,Nazi/Nazis,0.1747
6/3/22,Nazi/Nazis,0.2807
6/4/22,Nazi/Nazis,0.2932
6/5/22,Nazi/Nazis,0.2585
6/6/22,Nazi/Nazis,0.3645
6/7/22,Nazi/Nazis,0.2402
6/8/22,Nazi/Nazis,0.1456
6/9/22,Nazi/Nazis,0.1645
6/10/22,Nazi/Nazis,0.1806
6/11/22,Nazi/Nazis,0.1661
6/12/22,Nazi/Nazis,0.1663
6/13/22,Nazi/Nazis,0.1469
6/14/22,Nazi/Nazis,0.2078
6/15/22,Nazi/Nazis,0.2048
6/16/22,Nazi/Nazis,0.1975
6/17/22,Nazi/Nazis,0.1795
6/18/22,Nazi/Nazis,0.2102
6/19/22,Nazi/Nazis,0.1755
6/20/22,Nazi/Nazis,0.141
6/21/22,Nazi/Nazis,0.1808
6/22/22,Nazi/Nazis,0.2462
6/23/22,Nazi/Nazis,0.1756
6/24/22,Nazi/Nazis,0.1803
6/25/22,Nazi/Nazis,0.157
6/26/22,Nazi/Nazis,0.2171
6/27/22,Nazi/Nazis,0.2223
6/28/22,Nazi/Nazis,0.1695
6/29/22,Nazi/Nazis,0.1821
6/30/22,Nazi/Nazis,0.1321
7/1/22,Nazi/Nazis,0.1539
7/2/22,Nazi/Nazis,0.1761
7/3/22,Nazi/Nazis,0.2085
7/4/22,Nazi/Nazis,0.1808
7/5/22,Nazi/Nazis,0.2134
7/6/22,Nazi/Nazis,0.1398
7/7/22,Nazi/Nazis,0.1118
7/8/22,Nazi/Nazis,0.1065
7/9/22,Nazi/Nazis,0.1323
7/10/22,Nazi/Nazis,0.1611
7/11/22,Nazi/Nazis,0.165
7/12/22,Nazi/Nazis,0.1406
7/13/22,Nazi/Nazis,0.1187
7/14/22,Nazi/Nazis,0.1696
7/15/22,Nazi/Nazis,0.1303
7/16/22,Nazi/Nazis,0.1287
7/17/22,Nazi/Nazis,0.1813
7/18/22,Nazi/Nazis,0.0855
7/19/22,Nazi/Nazis,0.1029
7/20/22,Nazi/Nazis,0.1159
7/21/22,Nazi/Nazis,0.1015
7/22/22,Nazi/Nazis,0.0845
7/23/22,Nazi/Nazis,0.1116
7/24/22,Nazi/Nazis,0.1061
7/25/22,Nazi/Nazis,0.1589
7/26/22,Nazi/Nazis,0.0869
7/27/22,Nazi/Nazis,0.1483
7/28/22,Nazi/Nazis,0.157
7/29/22,Nazi/Nazis,0.122
7/30/22,Nazi/Nazis,0.244
7/31/22,Nazi/Nazis,0.1749
8/1/22,Nazi/Nazis,0.1675
8/2/22,Nazi/Nazis,0.2166
8/3/22,Nazi/Nazis,0.1251
8/4/22,Nazi/Nazis,0.1005
8/5/22,Nazi/Nazis,0.1109
8/6/22,Nazi/Nazis,0.1301
8/7/22,Nazi/Nazis,0.143
8/8/22,Nazi/Nazis,0.1492
8/9/22,Nazi/Nazis,0.1306
8/10/22,Nazi/Nazis,0.0952
8/11/22,Nazi/Nazis,0.118
8/12/22,Nazi/Nazis,0.1059
8/13/22,Nazi/Nazis,0.1244
8/14/22,Nazi/Nazis,0.1073
8/15/22,Nazi/Nazis,0.1096
8/16/22,Nazi/Nazis,0.1789
8/17/22,Nazi/Nazis,0.1035
8/18/22,Nazi/Nazis,0.0972
8/19/22,Nazi/Nazis,0.1128
8/20/22,Nazi/Nazis,0.2092
8/21/22,Nazi/Nazis,0.202
8/22/22,Nazi/Nazis,0.2385
8/23/22,Nazi/Nazis,0.2633
8/24/22,Nazi/Nazis,0.1824
8/25/22,Nazi/Nazis,0.1367
8/26/22,Nazi/Nazis,0.1482
8/27/22,Nazi/Nazis,0.1237
8/28/22,Nazi/Nazis,0.1112
8/29/22,Nazi/Nazis,0.1535
8/30/22,Nazi/Nazis,0.1214
8/31/22,Nazi/Nazis,0.1267
9/1/22,Nazi/Nazis,0.1329
9/2/22,Nazi/Nazis,0.1009
9/3/22,Nazi/Nazis,0.0938
9/4/22,Nazi/Nazis,0.1871
9/5/22,Nazi/Nazis,0.0958
9/6/22,Nazi/Nazis,0.0774
9/7/22,Nazi/Nazis,0.1024
9/8/22,Nazi/Nazis,0.0954
9/9/22,Nazi/Nazis,0.1095
9/10/22,Nazi/Nazis,0.1009
9/11/22,Nazi/Nazis,0.1547
9/12/22,Nazi/Nazis,0.1584
9/13/22,Nazi/Nazis,0.1512
9/14/22,Nazi/Nazis,0.1328
9/15/22,Nazi/Nazis,0.1593
9/16/22,Nazi/Nazis,0.1114
9/17/22,Nazi/Nazis,0.2249
9/18/22,Nazi/Nazis,0.3185
9/19/22,Nazi/Nazis,0.1166
9/20/22,Nazi/Nazis,0.1232
9/21/22,Nazi/Nazis,0.3211
9/22/22,Nazi/Nazis,0.2992
9/23/22,Nazi/Nazis,0.2396
9/24/22,Nazi/Nazis,0.1441
9/25/22,Nazi/Nazis,0.2337
9/26/22,Nazi/Nazis,0.2392
9/27/22,Nazi/Nazis,0.1718
9/28/22,Nazi/Nazis,0.1742
9/29/22,Nazi/Nazis,0.143
9/30/22,Nazi/Nazis,0.1564
10/1/22,Nazi/Nazis,0.1456
10/2/22,Nazi/Nazis,0.1599
10/3/22,Nazi/Nazis,0.148
10/4/22,Nazi/Nazis,0.1328
10/5/22,Nazi/Nazis,0.1279
10/6/22,Nazi/Nazis,0.1098
10/7/22,Nazi/Nazis,0.1183
10/8/22,Nazi/Nazis,0.1365
10/9/22,Nazi/Nazis,0.1537
10/10/22,Nazi/Nazis,0.1738
10/11/22,Nazi/Nazis,0.121
10/12/22,Nazi/Nazis,0.081
10/13/22,Nazi/Nazis,0.1277
10/14/22,Nazi/Nazis,0.121
10/15/22,Nazi/Nazis,0.1354
10/16/22,Nazi/Nazis,0.1126
10/17/22,Nazi/Nazis,0.1208
10/18/22,Nazi/Nazis,0.0823
10/19/22,Nazi/Nazis,0.1135
10/20/22,Nazi/Nazis,0.1391
10/21/22,Nazi/Nazis,0.0924
10/22/22,Nazi/Nazis,0.1097
10/23/22,Nazi/Nazis,0.1113
10/24/22,Nazi/Nazis,0.1099
10/25/22,Nazi/Nazis,0.0952
10/26/22,Nazi/Nazis,0.1213
10/27/22,Nazi/Nazis,0.1395
10/28/22,Nazi/Nazis,0.1848
10/29/22,Nazi/Nazis,0.1571
10/30/22,Nazi/Nazis,0.1068
10/31/22,Nazi/Nazis,0.0741
11/1/22,Nazi/Nazis,0.0804
11/2/22,Nazi/Nazis,0.0698
11/3/22,Nazi/Nazis,0.1561
11/4/22,Nazi/Nazis,0.1488
11/5/22,Nazi/Nazis,0.2053
